,sample,dynamic_UQ,dynamic_cov,dynamic_cdspct,dynamic_min,dynamic_max,read_pct_analysis_dynamic,UQ_dedup_old,cov_dedup,cov_deu_group,UQ_dedup_new,UQ_dedup_old_class,UQ_dedup_new_class,CDS_network_PCT_L23-36,cancer.CDS_alignment,CDS_network_PCT_old.L28.36.,study_id,cellline,type,digestion
393,GSM2838833,239,2.898870689,0.822939,25,29,0.860383194,111,3.351297879,above_2,262,"""100-500""","""100-500""",0.979745739,0.814486,0.423297523,GSE106483,huh7,liver_cancer,ARTseq Nuclease
76,GSM1403308,241,2.894017625,0.853592,23,29,0.900270899,134,3.193468973,above_2,249,"""100-500""","""100-500""",0.959332482,0.845774,0.505570067,GSE58207,HCT116,colon_cancer,ARTseq Nuclease
253,GSM2204393,242,3.655407115,0.883206,24,31,0.874532131,150,4.087905461,above_2,252,"""100-500""","""100-500""",0.939429972,0.880884,0.564135499,GSE83493,HELA,Cervix_cancer,RNAse I
525,GSM3452616,249,3.20933497,0.954581,26,29,0.883040532,116,3.59157076,above_2,266,"""100-500""","""100-500""",0.978212298,0.948157,0.441270229,GSE121981,huh7,liver_cancer,RNAse I
196,GSM1712844,251,3.884557272,0.912596,26,31,0.900074724,208,4.295538786,above_2,271,"""100-500""","""100-500""",0.99568234,0.910175,0.75127786,GSE69923,T47D,breast_cancer,RNAse I
242,GSM2186920,252,4.167674973,0.870008,24,33,0.862085189,200,4.811003401,above_2,278,"""100-500""","""100-500""",0.957890283,0.862196,0.718803358,GSE82232,A549,lung_cancer,RNAse I
587,GSM3718425,252,4.583432314,0.961135,30,35,0.877448687,272,5.232864005,above_5,274,"""100-500""","""100-500""",0.964016313,0.959601,0.954706976,GSE129654,A549,lung_cancer,RNAse I
385,GSM2817689,253,3.59447233,0.918039,23,30,0.852777821,129,4.100134492,above_2,258,"""100-500""","""100-500""",0.899555002,0.9144,0.449226894,GSE105082,HELA,Cervix_cancer,RNAse I
276,GSM2327825,255,3.35110954,0.815993,26,30,0.858988663,232,3.86304817,above_2,279.25,"""100-500""","""100-500""",0.983743307,0.795495,0.792841329,GSE87328,HCT116,colon_cancer,RNAse I
255,GSM2204395,258,3.841047664,0.883607,24,31,0.87336521,158,4.300242845,above_2,268,"""100-500""","""100-500""",0.938882397,0.881167,0.563303913,GSE83493,HELA,Cervix_cancer,RNAse I
94,GSM1503440,261,4.520741538,0.91877,27,34,0.8750758,262,5.071497252,above_5,283,"""100-500""","""100-500""",0.974330406,0.914234,0.901244175,GSE61375,MDA-MB-231,breast_cancer,RNAse I
522,GSM3452613,261,3.433203805,0.952728,25,29,0.892903425,110,3.794635981,above_2,277,"""100-500""","""100-500""",0.974324674,0.947373,0.399695433,GSE121981,huh7,liver_cancer,RNAse I
700,GSM4255698,261,3.143837968,0.878144,25,29,0.862845153,132.25,3.586357579,above_2,283,"""100-500""","""100-500""",0.967900469,0.874159,0.459532001,GSE143263,HCT116,colon_cancer,Unknown
526,GSM3452617,263,3.647987714,0.948734,26,30,0.90950018,196,3.974459625,above_2,277,"""100-500""","""100-500""",0.985093922,0.944336,0.681231405,GSE121981,huh7,liver_cancer,RNAse I
519,GSM3452610,264,3.368255198,0.951521,26,29,0.887962,125,3.754623402,above_2,283,"""100-500""","""100-500""",0.982522732,0.945347,0.448059606,GSE121981,huh7,liver_cancer,RNAse I
304,GSM2476003,267,3.502413407,0.952725,26,29,0.881369626,132,3.932745579,above_2,288,"""100-500""","""100-500""",0.986301344,0.947587,0.46943394,GSE94454,huh7,liver_cancer,RNAse I
326,GSM2538903,270.25,4.822735795,0.920001,27,33,0.90852889,263,5.313773833,above_5,291.25,"""100-500""","""100-500""",0.999244733,0.91792,0.896246607,GSE96716,PC9,lung_cancer,RNAse I
278,GSM2327827,273,3.600744785,0.826712,27,31,0.878938506,254,4.036017993,above_2,295,"""100-500""","""100-500""",0.98549216,0.806038,0.827558077,GSE87328,HCT116,colon_cancer,RNAse I
640,GSM4192431,273,3.765754094,0.901088,23,30,0.851190566,179,4.302774011,above_2,280,"""100-500""","""100-500""",0.915214197,0.89685,0.5714106,GSE141013,U251,glioma,TruSeqRibo
241,GSM2186919,277,4.632299144,0.888534,26,34,0.875652856,257,5.23612367,above_5,305.25,"""100-500""","""100-500""",0.978244493,0.883708,0.83123442,GSE82232,A549,lung_cancer,RNAse I
192,GSM1712837,283,4.641050084,0.904325,27,31,0.869286795,242,5.293104063,above_5,312,"""100-500""","""100-500""",0.994556086,0.899762,0.75913482,GSE69921,SUM159,breast_cancer,RNAse I
256,GSM2204396,285,4.193747749,0.884132,24,31,0.870896906,176.25,4.70605818,above_2,297,"""100-500""","""100-500""",0.937598897,0.881613,0.560529187,GSE83493,HELA,Cervix_cancer,RNAse I
646,GSM4192437,291,3.714209351,0.873933,23,30,0.868149893,151.25,4.182277245,above_2,295,"""100-500""","""100-500""",0.909935706,0.870458,0.468033128,GSE141013,U343,glioma,TruSeqRibo
539,GSM3566409,292,3.399649016,0.907387,21,28,0.884972788,72,3.776878662,above_2,277,"""50-99""","""100-500""",0.869132363,0.901994,0.232726704,GSE125218,HELA,Cervix_cancer,RNAse I
660,GSM4240634,294,4.470982159,0.893347,26,32,0.878507514,272,4.99680024,above_2,318,"""100-500""","""100-500""",0.972511558,0.889832,0.825803785,GSE142822,12T,melanoma,RNAse I
120,GSM1691206,297,4.873255425,0.901049,27,33,0.879040342,295,5.483844107,above_5,325,"""100-500""","""100-500""",0.984514584,0.894574,0.887972514,GSE69047,MM1.S,myeloma,RNAse I
586,GSM3718424,299,5.217208643,0.960588,30,35,0.864615751,327,6.02595903,above_5,330,"""100-500""","""100-500""",0.969426668,0.959255,0.961035705,GSE129654,A549,lung_cancer,RNAse I
634,GSM4192425,299,4.248692959,0.910131,25,31,0.875393495,238,4.809653876,above_2,328,"""100-500""","""100-500""",0.98685268,0.906569,0.707455282,GSE141013,U251,glioma,TruSeqRibo
254,GSM2204394,301,4.379427482,0.884312,24,31,0.870285702,186,4.917764371,above_2,313,"""100-500""","""100-500""",0.937374768,0.881872,0.560262995,GSE83493,HELA,Cervix_cancer,RNAse I
307,GSM2476006,302,3.867598526,0.948596,26,29,0.885555896,151,4.315028847,above_2,324,"""100-500""","""100-500""",0.984202766,0.943907,0.471799489,GSE94454,huh7,liver_cancer,RNAse I
194,GSM1712839,312,4.92683113,0.896742,27,31,0.887464131,268,5.54153867,above_5,341,"""100-500""","""100-500""",0.999208414,0.892397,0.77960499,GSE69921,SUM159,breast_cancer,RNAse I
684,GSM4240658,314,4.446836588,0.894877,27,31,0.90107205,284,4.903607183,above_2,337,"""100-500""","""100-500""",0.992420552,0.891734,0.826449544,GSE142822,12T,melanoma,RNAse I
644,GSM4192435,319,4.381046657,0.878608,25,32,0.867656972,274,4.991107278,above_2,345.25,"""100-500""","""100-500""",0.967190949,0.874014,0.761922473,GSE141013,U343,glioma,TruSeqRibo
513,GSM3434473,321,6.300921487,0.630127,29,40,0.866356331,240,7.045523713,above_5,260,"""100-500""","""100-500""",0.667723934,0.632838,0.622044401,GSE121391,U2OS,Osteosarcoma,Unknown
701,GSM4255699,329,4.004517356,0.907931,25,29,0.868162327,181,4.540073644,above_2,355,"""100-500""","""100-500""",0.968030069,0.903454,0.48780281,GSE143263,HCT116,colon_cancer,Unknown
509,GSM3434469,330,6.588450379,0.665588,30,40,0.872318869,254,7.354011348,above_5,263,"""100-500""","""100-500""",0.660636739,0.66662,0.641078908,GSE121391,U2OS,Osteosarcoma,Unknown
392,GSM2838831,331,3.990024786,0.839752,24,29,0.89507689,158,4.464280197,above_2,354,"""100-500""","""100-500""",0.982131015,0.832119,0.43840526,GSE106483,huh7,liver_cancer,ARTseq Nuclease
636,GSM4192427,332,4.714446179,0.890845,25,31,0.875755575,263,5.326058964,above_5,363.25,"""100-500""","""100-500""",0.985602787,0.886695,0.702273978,GSE141013,U251,glioma,TruSeqRibo
10,GSM1197613,336,4.951688939,0.610483,20,40,0.841533292,147,5.492235584,above_5,234,"""100-500""","""100-500""",0.61498846,0.606451,0.422455529,GSE49339,HELA,Cervix_cancer,Mnase
320,GSM2537143,337.25,5.916062012,0.906398,27,33,0.92277569,319,6.382570904,above_5,358.25,"""100-500""","""100-500""",0.99841753,0.904465,0.881180715,GSE96643,MCF7,breast_cancer,RNAse I
647,GSM4192438,345,4.408452042,0.881165,23,30,0.871481551,228,4.989445055,above_2,359,"""100-500""","""100-500""",0.934210669,0.877783,0.588329903,GSE141013,U343,glioma,TruSeqRibo
682,GSM4240656,346,4.878898232,0.897817,27,31,0.880102967,304,5.484175714,above_5,375,"""100-500""","""100-500""",0.986252279,0.894689,0.791355024,GSE142822,12T,melanoma,RNAse I
82,GSM1446870,351,5.358229889,0.927853,26,30,0.907177382,275,5.930624149,above_5,382,"""100-500""","""100-500""",0.998284996,0.923379,0.71361448,GSE59819,U2OS,Osteosarcoma,RNAse I
848,GSM5066043,351,4.440886344,0.921939,24,33,0.872374767,300,4.940858517,above_2,365.25,"""100-500""","""100-500""",0.93939613,0.917187,0.776722722,GSE166214,SH-SY5Y,neuroblastoma,RNAse I
850,GSM5066045,353,4.598579593,0.934965,27,33,0.858394446,360,5.305662203,above_5,395.25,"""100-500""","""100-500""",0.977752393,0.925069,0.886780939,GSE166214,SH-SY5Y,neuroblastoma,RNAse I
383,GSM2817687,359,5.312012996,0.906525,20,40,0.847059037,220,5.917807479,above_5,314.25,"""100-500""","""100-500""",0.804404975,0.900777,0.576147691,GSE105082,HELA,Cervix_cancer,RNAse I
381,GSM2817685,360,5.460272351,0.892203,23,33,0.858926138,298,6.210118797,above_5,372,"""100-500""","""100-500""",0.919265815,0.885981,0.736969698,GSE105082,HELA,Cervix_cancer,RNAse I
635,GSM4192426,370.25,5.012657497,0.915417,26,31,0.891379209,308,5.565623265,above_5,400,"""100-500""","""100-500""",0.994862858,0.913008,0.746333416,GSE141013,U251,glioma,TruSeqRibo
638,GSM4192429,375,4.923711611,0.911384,26,30,0.870142391,307,5.621797118,above_5,416,"""100-500""","""100-500""",0.996964076,0.907565,0.715338371,GSE141013,U251,glioma,TruSeqRibo
204,GSM1717891,376,5.561141377,0.61682,20,40,0.837152011,161,6.189195134,above_5,259,"""100-500""","""100-500""",0.608420099,0.613167,0.415137624,GSE63591,HELA,Cervix_cancer,Unknown
377,GSM2817681,382,5.800259702,0.897379,20,33,0.877865253,274.25,6.413993144,above_5,355.25,"""100-500""","""100-500""",0.861525513,0.890405,0.667049158,GSE105082,HELA,Cervix_cancer,RNAse I
384,GSM2817688,383.25,5.566913658,0.887259,21,32,0.858379034,251,6.363665956,above_5,369,"""100-500""","""100-500""",0.86467786,0.880366,0.607512575,GSE105082,HELA,Cervix_cancer,RNAse I
637,GSM4192428,384,5.163658713,0.909502,26,31,0.897179382,326,5.698720863,above_5,414,"""100-500""","""100-500""",0.996597531,0.906943,0.76826535,GSE141013,U251,glioma,TruSeqRibo
650,GSM4192441,388,4.882639937,0.887587,22,30,0.860946158,208,5.51214216,above_5,382,"""100-500""","""100-500""",0.882915418,0.88428,0.47704157,GSE141013,U343,glioma,TruSeqRibo
639,GSM4192430,397,5.128656202,0.902734,26,31,0.862565669,308,5.824912077,above_5,433.25,"""100-500""","""100-500""",0.977273593,0.902175,0.68165642,GSE141013,U251,glioma,TruSeqRibo
79,GSM1446833,399.25,7.219790737,0.903001,27,32,0.899334612,381,7.978642342,above_5,433,"""100-500""","""100-500""",0.997047998,0.89915,0.87028592,GSE59815,SUM1315,breast_cancer,RNAse I
536,GSM3566406,406,5.748428007,0.916679,24,33,0.873949444,367.25,6.422545073,above_5,429,"""100-500""","""100-500""",0.94790802,0.913348,0.813953298,GSE125218,HELA,Cervix_cancer,RNAse I
224,GSM1921992,410,5.412619151,0.878632,27,30,0.879245066,418,6.195703168,above_5,458,"""100-500""","""100-500""",0.999630802,0.869747,0.902068344,GSE74510,PC3,prostate_cancer,RNAse I
699,GSM4255697,411,5.325349224,0.901164,25,30,0.871323905,284,6.003885924,above_5,439,"""100-500""","""100-500""",0.964120834,0.898356,0.616612481,GSE143263,A375,melanoma,Unknown
849,GSM5066044,411,5.101188086,0.932555,26,33,0.871709215,404,5.820660714,above_5,452,"""100-500""","""100-500""",0.972903853,0.927001,0.869400867,GSE166214,SH-SY5Y,neuroblastoma,RNAse I
851,GSM5066049,417,5.215792553,0.799811,25,33,0.866017488,350,5.963277113,above_5,461,"""100-500""","""100-500""",0.963300805,0.795493,0.754777641,GSE166214,SH-SY5Y,neuroblastoma,RNAse I
507,GSM3434467,429,8.343069975,0.666463,29,40,0.900183286,332,9.072218318,above_5,349,"""100-500""","""100-500""",0.694908669,0.66713,0.66402495,GSE121391,U2OS,Osteosarcoma,Unknown
92,GSM1503436,435.25,7.831761558,0.886019,25,35,0.870872072,387,8.797405937,above_5,459.25,"""100-500""","""100-500""",0.946024878,0.879321,0.794377546,GSE61375,MDA-MB-231,breast_cancer,RNAse I
277,GSM2327826,438,5.658830711,0.842989,25,30,0.878173142,282,6.378111106,above_5,471.25,"""100-500""","""100-500""",0.976716095,0.835689,0.574590716,GSE87328,HCT116,colon_cancer,RNAse I
223,GSM1921991,447,6.45881675,0.873661,25,32,0.867840526,391,7.29635267,above_5,487,"""100-500""","""100-500""",0.958082781,0.871059,0.768803428,GSE74510,PC3,prostate_cancer,RNAse I
225,GSM1921993,457.25,6.193909182,0.890066,27,31,0.866322592,421,7.031041252,above_5,499,"""100-500""","""100-500""",0.970031529,0.885876,0.811338121,GSE74510,PC3,prostate_cancer,RNAse I
578,GSM3671371,457.25,6.150630427,0.917117,21,30,0.854869498,176,6.986795653,above_5,437,"""100-500""","""100-500""",0.85148258,0.914382,0.372049137,GSE128320,huh7,liver_cancer,RNAse I
549,GSM3581510,515,7.117593085,0.919625,23,30,0.861858534,250,8.09071588,above_5,529,"""100-500""",above 500,0.913773569,0.918396,0.450994189,GSE125757,hepG2,liver_cancer,Unknown
279,GSM2327828,525,6.638104841,0.850478,25,30,0.874321447,368,7.527936865,above_5,568.25,"""100-500""",above 500,0.977437763,0.842217,0.625941775,GSE87328,HCT116,colon_cancer,RNAse I
222,GSM1921990,544.25,7.43772232,0.898769,26,31,0.914903593,470,8.244191568,above_5,598.25,"""100-500""",above 500,0.998344441,0.892041,0.780593242,GSE74510,PC3,prostate_cancer,RNAse I
221,GSM1921989,567,7.754710748,0.903218,25,31,0.899100107,411,8.572205326,above_5,613,"""100-500""",above 500,0.984682606,0.899042,0.668401308,GSE74510,PC3,prostate_cancer,RNAse I
391,GSM2825133,579,7.09629673,0.69957,23,30,0.854647706,271,8.056405181,above_5,590.25,"""100-500""",above 500,0.904467527,0.700515,0.430891028,GSE105248,HELA,Cervix_cancer,RNAse I
78,GSM1446832,583.25,7.94340217,0.914086,26,31,0.877619016,492,9.024424675,above_5,646,"""100-500""",above 500,0.99588332,0.91164,0.757752328,GSE59815,SUM1315,breast_cancer,RNAse I
387,GSM2825129,590.25,7.333185913,0.712342,23,30,0.869806346,311,8.201825844,above_5,600,"""100-500""",above 500,0.916293139,0.713162,0.487319171,GSE105248,HELA,Cervix_cancer,RNAse I
91,GSM1503435,642,10.43262975,0.880896,26,35,0.853971881,597,11.92869254,above_10,689,above 500,above 500,0.945572996,0.874355,0.812816374,GSE61375,MDA-MB-231,breast_cancer,RNAse I
389,GSM2825131,653.25,8.384556113,0.704322,21,31,0.853981905,359.25,9.525511091,above_5,642,"""100-500""",above 500,0.884215557,0.70301,0.51618846,GSE105248,HELA,Cervix_cancer,RNAse I
390,GSM2825132,654,8.002562442,0.701155,21,30,0.867213633,304,8.929723098,above_5,626,"""100-500""",above 500,0.870776896,0.699987,0.440031989,GSE105248,HELA,Cervix_cancer,RNAse I
386,GSM2825128,656,8.083156927,0.776445,22,30,0.854149039,359,9.15007876,above_5,660.25,"""100-500""",above 500,0.899183561,0.773199,0.506522044,GSE105248,HELA,Cervix_cancer,RNAse I
90,GSM1503434,684,10.32368352,0.91162,25,34,0.865432138,623,11.68699397,above_10,732,above 500,above 500,0.954008626,0.904808,0.811358428,GSE61375,MDA-MB-231,breast_cancer,RNAse I
853,GSM5066051,714,8.558189802,0.931431,23,33,0.889119545,600,9.454392746,above_5,731,above 500,above 500,0.933300598,0.926117,0.772239759,GSE166214,SH-SY5Y,neuroblastoma,RNAse I
93,GSM1503437,745,11.15957372,0.921424,26,34,0.890288027,683,12.31406206,above_10,794,above 500,above 500,0.972992259,0.917719,0.833637931,GSE61375,MDA-MB-231,breast_cancer,RNAse I
388,GSM2825130,755,8.791770116,0.656527,20,29,0.867799701,274,9.838746547,above_5,713,"""100-500""",above 500,0.85925025,0.657977,0.349489896,GSE105248,HELA,Cervix_cancer,RNAse I
559,GSM3597566,766,9.650002533,0.709643,20,33,0.851161746,385.25,10.87026095,above_5,693.25,"""100-500""",above 500,0.825150244,0.707256,0.487791184,GSE126385,HCT116,colon_cancer,TruSeqRibo
97,GSM1503443,850,11.74859717,0.918341,24,33,0.866416163,610,13.41975615,above_10,922,above 500,above 500,0.956127191,0.908462,0.646436522,GSE61375,MDA-MB-231,breast_cancer,RNAse I
556,GSM3597563,928,10.83841218,0.68384,20,35,0.852076977,359,12.21516183,above_10,818,"""100-500""",above 500,0.800817702,0.68238,0.379783343,GSE126385,HCT116,colon_cancer,TruSeqRibo
96,GSM1503442,945,13.32006071,0.907799,24,34,0.882822848,731,14.80477334,above_10,994,above 500,above 500,0.949207657,0.901476,0.710546531,GSE61375,MDA-MB-231,breast_cancer,RNAse I
555,GSM3597562,999,11.89254097,0.689705,20,31,0.862196751,542.25,13.24245481,above_10,933,above 500,above 500,0.852354485,0.688379,0.516219547,GSE126385,HCT116,colon_cancer,TruSeqRibo
557,GSM3597564,1063.25,12.42594694,0.686962,20,31,0.857885652,555,14.22508217,above_10,998,above 500,above 500,0.848683266,0.689032,0.497780379,GSE126385,HCT116,colon_cancer,TruSeqRibo
558,GSM3597565,1100,12.8020921,0.684412,20,31,0.854469519,522,14.68066491,above_10,1023,above 500,above 500,0.838241075,0.686545,0.458955935,GSE126385,HCT116,colon_cancer,TruSeqRibo
560,GSM3597567,1139,13.00195161,0.683097,20,32,0.859134115,403,14.6269022,above_10,1012,"""100-500""",above 500,0.811249782,0.681648,0.354164026,GSE126385,HCT116,colon_cancer,TruSeqRibo
1,GSM1133259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE46613,HELA,Cervix_cancer,RNAse I
2,GSM1133261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE46613,HELA,Cervix_cancer,RNAse I
18,GSM1206279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE49716,SW13,Chondrosarcoma,ARTseq Nuclease
19,GSM1248729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE51584,U2OS,Osteosarcoma,RNAse I
20,GSM1248732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE51584,U2OS,Osteosarcoma,RNAse I
21,GSM1248735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE51584,U2OS,Osteosarcoma,RNAse I
25,GSM1321439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE46613,A549,lung_cancer,RNAse I
26,GSM1321440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE46613,H1299,lung_cancer,RNAse I
77,GSM1436481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE46613,HELA,Cervix_cancer,RNAse I
84,GSM1479588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE60426,U2OS,Osteosarcoma,RNAse I
85,GSM1479592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE60426,U2OS,Osteosarcoma,RNAse I
86,GSM1479596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE60426,U2OS,Osteosarcoma,RNAse I
87,GSM1495247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE51424,tumor_tissue,glioma,RNAse I
88,GSM1495248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE51424,tumor_tissue,glioma,RNAse I
89,GSM1503433,NA,12.9111651,0.919154,25,34,0.86314167,NA,NA,above_10,NA,NA,NA,NA,NA,NA,GSE61375,MDA-MB-231,breast_cancer,RNAse I
207,GSM1844755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE71763,CHL-1,Melanoma,RNAse I
208,GSM1844756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE71763,CHL-1,Melanoma,RNAse I
209,GSM1844757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE71763,CHL-1,Melanoma,RNAse I
210,GSM1844758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE71763,CHL-1,Melanoma,RNAse I
211,GSM1844759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE71763,CHL-1,Melanoma,RNAse I
212,GSM1844760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE71763,CHL-1,Melanoma,RNAse I
239,GSM2097524,NA,NA,NA,NA,NA,NA,66,3.39217176,above_2,111,"""50-99""","""100-500""",0.587326976,0.855883,0.388442361,GSE79539,H1299,lung_cancer,RNAse I
257,GSM2285909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,Meg01,Leukemia,RNAse I
258,GSM2285910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,Meg01,Leukemia,RNAse I
259,GSM2285911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,Meg01,Leukemia,RNAse I
260,GSM2285912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
261,GSM2285913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
262,GSM2285914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
263,GSM2285915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
264,GSM2285916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
265,GSM2285917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
266,GSM2285918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
267,GSM2285919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
268,GSM2285920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
269,GSM2285921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
270,GSM2285922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
271,GSM2285923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,K562,Leukemia,RNAse I
272,GSM2285924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,Meg01,Leukemia,RNAse I
273,GSM2285925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,Meg01,Leukemia,RNAse I
274,GSM2285926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,Meg01,Leukemia,RNAse I
275,GSM2285927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE85864,Meg01,Leukemia,RNAse I
286,GSM2474457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
287,GSM2474458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
288,GSM2474459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
289,GSM2474460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
290,GSM2474461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
291,GSM2474462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
292,GSM2474463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
293,GSM2474464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
294,GSM2474465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
295,GSM2474466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
296,GSM2474467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
297,GSM2474468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE94384,Meg01,Leukemia,RNAse I
324,GSM2538884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE96714,MCF7,breast_cancer,RNAse I
325,GSM2538886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE96714,MCF7,breast_cancer,RNAse I
394,GSM2883304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE106858,SW480,colon_cancer,TruSeqRibo
395,GSM2883305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE106858,SW480,colon_cancer,TruSeqRibo
396,GSM2883306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE106858,SW480,colon_cancer,TruSeqRibo
397,GSM2883307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE106858,SW480,colon_cancer,TruSeqRibo
398,GSM2883312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE106858,SW480,colon_cancer,TruSeqRibo
399,GSM2883313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GSE106858,SW480,colon_cancer,TruSeqRibo
